Game_ID,Player_ID,Points,Dates 
4,85,97,2021-08-07
4,86,121,2021-08-07
4,87,129,2021-08-07
4,88,118,2021-08-07
4,89,153,2021-08-07
4,90,165,2021-08-07
4,91,137,2021-08-07
4,92,139,2021-08-07
4,93,177,2021-08-07
4,94,112,2021-08-07
4,95,90,2021-08-07
4,96,117,2021-08-07
4,97,93,2021-08-07
5,1,125,2021-08-07
5,2,114,2021-08-07
5,3,131,2021-08-07
5,4,109,2021-08-07
5,5,108,2021-08-07
5,6,162,2021-08-07
5,7,78,2021-08-07
5,8,124,2021-08-07
5,9,152,2021-08-07
5,10,129,2021-08-07
5,11,183,2021-08-07
5,12,77,2021-08-07
5,13,150,2021-08-07
5,14,175,2021-08-07
5,15,145,2021-08-07
5,16,167,2021-08-07
5,17,124,2021-08-07
5,18,108,2021-08-07
5,19,164,2021-08-07
5,20,81,2021-08-07
5,21,171,2021-08-07
5,22,194,2021-08-07
5,23,177,2021-08-07
5,24,195,2021-08-07
5,25,150,2021-08-07
5,26,81,2021-08-07
5,27,86,2021-08-07
5,28,91,2021-08-07
5,29,157,2021-08-07
5,30,100,2021-08-07
5,31,83,2021-08-07
5,32,179,2021-08-07
5,33,162,2021-08-07
5,34,196,2021-08-07
5,35,133,2021-08-07
5,36,192,2021-08-07
5,37,192,2021-08-07
5,38,187,2021-08-07
5,39,80,2021-08-07
5,40,159,2021-08-07
5,41,107,2021-08-07
5,42,181,2021-08-07
5,43,171,2021-08-07
5,44,161,2021-08-07
5,45,145,2021-08-07
5,46,174,2021-08-07
5,47,81,2021-08-07
5,48,163,2021-08-07
5,49,145,2021-08-07
5,50,117,2021-08-07
5,51,137,2021-08-07
5,52,131,2021-08-07
5,53,162,2021-08-07
5,54,90,2021-08-07
5,55,186,2021-08-07
5,56,177,2021-08-07
5,57,159,2021-08-07
5,58,157,2021-08-07
5,59,141,2021-08-07
5,60,127,2021-08-07
5,61,177,2021-08-07
5,62,133,2021-08-07
5,63,186,2021-08-07
5,64,119,2021-08-07
5,65,200,2021-08-07
5,66,198,2021-08-07
5,67,144,2021-08-07
5,68,186,2021-08-07
5,69,162,2021-08-07
5,70,115,2021-08-07
5,71,176,2021-08-07
5,72,171,2021-08-07
5,73,120,2021-08-07
5,74,135,2021-08-07
5,75,85,2021-08-07
5,76,130,2021-08-07
5,77,75,2021-08-07
5,78,126,2021-08-07
5,79,166,2021-08-07
5,80,84,2021-08-07
5,81,150,2021-08-07
5,82,190,2021-08-07
5,83,182,2021-08-07
5,84,82,2021-08-07
5,85,195,2021-08-07
5,86,147,2021-08-07
5,87,100,2021-08-07
5,88,149,2021-08-07
5,89,154,2021-08-07
5,90,108,2021-08-07
5,91,192,2021-08-07
5,92,127,2021-08-07
5,93,92,2021-08-07
5,94,80,2021-08-07
5,95,79,2021-08-07
5,96,128,2021-08-07
5,97,190,2021-08-07
1,1,184,2021-08-08
1,2,81,2021-08-08
1,3,106,2021-08-08
1,4,148,2021-08-08
1,5,150,2021-08-08
1,6,136,2021-08-08
1,7,162,2021-08-08
1,8,97,2021-08-08
1,9,198,2021-08-08
1,10,150,2021-08-08
1,11,77,2021-08-08
1,12,170,2021-08-08
1,13,78,2021-08-08
1,14,158,2021-08-08
1,15,93,2021-08-08
1,16,93,2021-08-08
1,17,91,2021-08-08
1,18,91,2021-08-08
1,19,123,2021-08-08
1,20,113,2021-08-08
1,21,146,2021-08-08
1,22,137,2021-08-08
1,23,107,2021-08-08
1,24,190,2021-08-08
1,25,182,2021-08-08
1,26,132,2021-08-08
1,27,168,2021-08-08
1,28,88,2021-08-08
1,29,114,2021-08-08
1,30,169,2021-08-08
1,31,179,2021-08-08
1,32,165,2021-08-08
1,33,95,2021-08-08
1,34,178,2021-08-08
1,35,182,2021-08-08
1,36,96,2021-08-08
1,37,177,2021-08-08
1,38,190,2021-08-08
1,39,84,2021-08-08
1,40,120,2021-08-08
1,41,122,2021-08-08
1,42,92,2021-08-08
1,43,168,2021-08-08
1,44,93,2021-08-08
1,45,116,2021-08-08
1,46,80,2021-08-08
1,47,126,2021-08-08
1,48,100,2021-08-08
1,49,194,2021-08-08
1,50,99,2021-08-08
1,51,164,2021-08-08
1,52,156,2021-08-08
1,53,142,2021-08-08
1,54,147,2021-08-08
1,55,122,2021-08-08
1,56,111,2021-08-08
1,57,77,2021-08-08
1,58,168,2021-08-08
1,59,88,2021-08-08
1,60,160,2021-08-08
1,61,128,2021-08-08
1,62,164,2021-08-08
1,63,90,2021-08-08
1,64,151,2021-08-08
1,65,199,2021-08-08
1,66,119,2021-08-08
1,67,134,2021-08-08
1,68,128,2021-08-08
1,69,120,2021-08-08
1,70,146,2021-08-08
1,71,156,2021-08-08
1,72,79,2021-08-08
1,73,102,2021-08-08
1,74,155,2021-08-08
1,75,174,2021-08-08
1,76,105,2021-08-08
1,77,112,2021-08-08
1,78,178,2021-08-08
1,79,158,2021-08-08
1,80,144,2021-08-08
1,81,103,2021-08-08
1,82,199,2021-08-08
1,83,188,2021-08-08
1,84,156,2021-08-08
1,85,141,2021-08-08
1,86,181,2021-08-08
1,87,102,2021-08-08
2,1,168,2021-08-08
2,2,123,2021-08-08
2,3,136,2021-08-08
2,4,134,2021-08-08
2,5,149,2021-08-08
2,6,156,2021-08-08
2,7,160,2021-08-08
2,8,199,2021-08-08
2,9,109,2021-08-08
2,10,174,2021-08-08
2,11,86,2021-08-08
2,12,95,2021-08-08
2,13,173,2021-08-08
2,14,102,2021-08-08
2,15,175,2021-08-08
2,16,149,2021-08-08
2,17,78,2021-08-08
2,18,174,2021-08-08
2,19,89,2021-08-08
2,20,75,2021-08-08
2,21,103,2021-08-08
2,22,82,2021-08-08
2,23,101,2021-08-08
2,24,103,2021-08-08
2,25,119,2021-08-08
2,26,81,2021-08-08
2,27,198,2021-08-08
2,28,83,2021-08-08
2,29,135,2021-08-08
2,30,82,2021-08-08
2,31,98,2021-08-08
2,32,149,2021-08-08
2,33,162,2021-08-08
2,34,164,2021-08-08
2,35,96,2021-08-08
2,36,85,2021-08-08
2,37,200,2021-08-08
2,38,185,2021-08-08
2,39,141,2021-08-08
2,40,192,2021-08-08
2,41,86,2021-08-08
2,42,103,2021-08-08
2,43,104,2021-08-08
2,44,159,2021-08-08
2,45,189,2021-08-08
2,46,101,2021-08-08
2,47,196,2021-08-08
2,48,137,2021-08-08
2,49,154,2021-08-08
2,50,160,2021-08-08
2,51,88,2021-08-08
2,52,153,2021-08-08
2,53,186,2021-08-08
2,54,194,2021-08-08
2,55,146,2021-08-08
2,56,91,2021-08-08
2,57,112,2021-08-08
2,58,85,2021-08-08
2,59,200,2021-08-08
2,60,166,2021-08-08
2,61,132,2021-08-08
2,62,150,2021-08-08
2,63,84,2021-08-08
2,64,135,2021-08-08
2,65,140,2021-08-08
2,66,165,2021-08-08
2,67,186,2021-08-08
2,68,168,2021-08-08
2,69,155,2021-08-08
2,70,197,2021-08-08
2,71,108,2021-08-08
2,72,105,2021-08-08
2,73,97,2021-08-08
2,74,77,2021-08-08
2,75,123,2021-08-08
2,76,105,2021-08-08
3,1,130,2021-08-08
3,2,146,2021-08-08
3,3,113,2021-08-08
3,4,155,2021-08-08
3,5,155,2021-08-08
3,6,145,2021-08-08
3,7,151,2021-08-08
3,8,108,2021-08-08
3,9,105,2021-08-08
3,10,166,2021-08-08
3,11,154,2021-08-08
3,12,197,2021-08-08
3,13,138,2021-08-08
3,14,184,2021-08-08
3,15,148,2021-08-08
3,16,79,2021-08-08
3,17,165,2021-08-08
3,18,131,2021-08-08
3,19,181,2021-08-08
3,20,137,2021-08-08
3,21,153,2021-08-08
3,22,102,2021-08-08
3,23,113,2021-08-08
3,24,145,2021-08-08
3,25,163,2021-08-08
3,26,189,2021-08-08
3,27,194,2021-08-08
3,28,167,2021-08-08
3,29,155,2021-08-08
3,30,190,2021-08-08
3,31,129,2021-08-08
3,32,187,2021-08-08
3,33,98,2021-08-08
3,34,79,2021-08-08
3,35,193,2021-08-08
3,36,159,2021-08-08
3,37,170,2021-08-08
3,38,173,2021-08-08
3,39,162,2021-08-08
3,40,104,2021-08-08
3,41,142,2021-08-08
3,42,101,2021-08-08
3,43,114,2021-08-08
3,44,190,2021-08-08
3,45,134,2021-08-08
3,46,195,2021-08-08
3,47,118,2021-08-08
3,48,81,2021-08-08
3,49,82,2021-08-08
3,50,149,2021-08-08
3,51,110,2021-08-08
3,52,84,2021-08-08
3,53,114,2021-08-08
3,54,117,2021-08-08
3,55,160,2021-08-08
3,56,80,2021-08-08
3,57,168,2021-08-08
3,58,165,2021-08-08
3,59,154,2021-08-08
3,60,95,2021-08-08
3,61,159,2021-08-08
3,62,164,2021-08-08
3,63,120,2021-08-08
3,64,156,2021-08-08
3,65,106,2021-08-08
3,66,150,2021-08-08
3,67,111,2021-08-08
3,68,125,2021-08-08
3,69,162,2021-08-08
3,70,194,2021-08-08
3,71,200,2021-08-08
3,72,113,2021-08-08
3,73,199,2021-08-08
3,74,182,2021-08-08
3,75,75,2021-08-08
3,76,101,2021-08-08
3,77,156,2021-08-08
3,78,166,2021-08-08
3,79,111,2021-08-08
3,80,199,2021-08-08
3,81,76,2021-08-08
3,82,189,2021-08-08
3,83,179,2021-08-08
3,84,104,2021-08-08
3,85,180,2021-08-08
3,86,139,2021-08-08
3,87,76,2021-08-08
3,88,89,2021-08-08
3,89,173,2021-08-08
3,90,169,2021-08-08
3,91,180,2021-08-08
3,92,126,2021-08-08
3,93,179,2021-08-08
3,94,123,2021-08-08
3,95,190,2021-08-08
3,96,172,2021-08-08
4,1,153,2021-08-08
4,2,112,2021-08-08
4,3,115,2021-08-08
4,4,143,2021-08-08
4,5,105,2021-08-08
4,6,189,2021-08-08
4,7,166,2021-08-08
4,8,113,2021-08-08
4,9,105,2021-08-08
4,10,164,2021-08-08
4,11,193,2021-08-08
4,12,120,2021-08-08
4,13,124,2021-08-08
4,14,157,2021-08-08
4,15,152,2021-08-08
4,16,115,2021-08-08
4,17,94,2021-08-08
4,18,175,2021-08-08
4,19,103,2021-08-08
4,20,200,2021-08-08
4,21,173,2021-08-08
4,22,180,2021-08-08
4,23,89,2021-08-08
4,24,139,2021-08-08
4,25,113,2021-08-08
4,26,94,2021-08-08
4,27,137,2021-08-08
4,28,125,2021-08-08
4,29,103,2021-08-08
4,30,168,2021-08-08
4,31,153,2021-08-08
4,32,156,2021-08-08
4,33,143,2021-08-08
4,34,155,2021-08-08
4,35,92,2021-08-08
4,36,185,2021-08-08
4,37,144,2021-08-08
4,38,134,2021-08-08
4,39,96,2021-08-08
4,40,186,2021-08-08
4,41,183,2021-08-08
4,42,164,2021-08-08
4,43,107,2021-08-08
4,44,157,2021-08-08
4,45,200,2021-08-08
4,46,188,2021-08-08
4,47,142,2021-08-08
4,48,154,2021-08-08
4,49,85,2021-08-08
4,50,155,2021-08-08
4,51,184,2021-08-08
4,52,195,2021-08-08
4,53,145,2021-08-08
4,54,81,2021-08-08
4,55,186,2021-08-08
4,56,159,2021-08-08
4,57,105,2021-08-08
4,58,97,2021-08-08
4,59,153,2021-08-08
4,60,197,2021-08-08
4,61,124,2021-08-08
4,62,185,2021-08-08
4,63,141,2021-08-08
4,64,186,2021-08-08
4,65,94,2021-08-08
4,66,168,2021-08-08
4,67,178,2021-08-08
4,68,86,2021-08-08
4,69,114,2021-08-08
4,70,102,2021-08-08
4,71,130,2021-08-08
4,72,94,2021-08-08
4,73,175,2021-08-08
4,74,158,2021-08-08
4,75,172,2021-08-08
4,76,85,2021-08-08
4,77,96,2021-08-08
4,78,177,2021-08-08
4,79,108,2021-08-08
4,80,143,2021-08-08
4,81,103,2021-08-08
4,82,97,2021-08-08
4,83,131,2021-08-08
4,84,165,2021-08-08
4,85,177,2021-08-08
4,86,174,2021-08-08
4,87,146,2021-08-08
4,88,168,2021-08-08
4,89,152,2021-08-08
4,90,94,2021-08-08
4,91,187,2021-08-08
4,92,163,2021-08-08
4,93,181,2021-08-08
4,94,91,2021-08-08
4,95,95,2021-08-08
4,96,122,2021-08-08
4,97,186,2021-08-08
4,98,149,2021-08-08
4,99,169,2021-08-08
4,100,83,2021-08-08
4,101,110,2021-08-08
4,102,102,2021-08-08
4,103,95,2021-08-08
5,1,93,2021-08-08
5,2,157,2021-08-08
5,3,194,2021-08-08
5,4,102,2021-08-08
5,5,157,2021-08-08
5,6,97,2021-08-08
5,7,112,2021-08-08
5,8,99,2021-08-08
5,9,181,2021-08-08
5,10,99,2021-08-08
5,11,144,2021-08-08
5,12,159,2021-08-08
5,13,199,2021-08-08
5,14,157,2021-08-08
5,15,106,2021-08-08
5,16,158,2021-08-08
5,17,110,2021-08-08
5,18,181,2021-08-08
5,19,168,2021-08-08
5,20,80,2021-08-08
5,21,173,2021-08-08
5,22,177,2021-08-08
5,23,151,2021-08-08
5,24,170,2021-08-08
5,25,84,2021-08-08
5,26,155,2021-08-08
5,27,168,2021-08-08
5,28,101,2021-08-08
5,29,78,2021-08-08
5,30,92,2021-08-08
5,31,175,2021-08-08
5,32,126,2021-08-08
5,33,149,2021-08-08
5,34,119,2021-08-08
5,35,97,2021-08-08
5,36,141,2021-08-08
5,37,177,2021-08-08
5,38,96,2021-08-08
5,39,117,2021-08-08
5,40,137,2021-08-08
5,41,195,2021-08-08
5,42,137,2021-08-08
5,43,97,2021-08-08
5,44,160,2021-08-08
5,45,193,2021-08-08
5,46,182,2021-08-08
5,47,175,2021-08-08
5,48,145,2021-08-08
5,49,98,2021-08-08
5,50,110,2021-08-08
5,51,89,2021-08-08
5,52,96,2021-08-08
5,53,95,2021-08-08
5,54,172,2021-08-08
5,55,158,2021-08-08
5,56,175,2021-08-08
5,57,108,2021-08-08
5,58,164,2021-08-08
5,59,170,2021-08-08
5,60,190,2021-08-08
5,61,159,2021-08-08
5,62,127,2021-08-08
5,63,107,2021-08-08
5,64,162,2021-08-08
5,65,193,2021-08-08
5,66,156,2021-08-08
5,67,101,2021-08-08
5,68,197,2021-08-08
5,69,103,2021-08-08
5,70,196,2021-08-08
5,71,112,2021-08-08
5,72,145,2021-08-08
5,73,190,2021-08-08
5,74,110,2021-08-08
5,75,199,2021-08-08
5,76,127,2021-08-08
5,77,91,2021-08-08
5,78,174,2021-08-08
5,79,78,2021-08-08
5,80,178,2021-08-08
5,81,76,2021-08-08
5,82,131,2021-08-08
5,83,126,2021-08-08
5,84,98,2021-08-08
5,85,95,2021-08-08
5,86,195,2021-08-08
5,87,195,2021-08-08
5,88,81,2021-08-08
5,89,104,2021-08-08
5,90,95,2021-08-08
5,91,160,2021-08-08
5,92,154,2021-08-08
5,93,126,2021-08-08
5,94,109,2021-08-08
5,95,164,2021-08-08
5,96,158,2021-08-08
5,97,104,2021-08-08
5,98,156,2021-08-08
5,99,107,2021-08-08
5,100,122,2021-08-08
5,101,144,2021-08-08
5,102,198,2021-08-08
5,103,112,2021-08-08
5,104,145,2021-08-08
5,105,102,2021-08-08
5,106,88,2021-08-08
5,107,196,2021-08-08
5,108,137,2021-08-08
5,109,168,2021-08-08
1,1,112,2021-08-09
1,2,76,2021-08-09
1,3,171,2021-08-09
1,4,181,2021-08-09
1,5,148,2021-08-09
1,6,100,2021-08-09
1,7,131,2021-08-09
1,8,196,2021-08-09
1,9,145,2021-08-09
1,10,186,2021-08-09
1,11,143,2021-08-09
1,12,189,2021-08-09
1,13,188,2021-08-09
1,14,186,2021-08-09
1,15,140,2021-08-09
1,16,144,2021-08-09
1,17,195,2021-08-09
1,18,131,2021-08-09
1,19,135,2021-08-09
1,20,106,2021-08-09
1,21,167,2021-08-09
1,22,155,2021-08-09
1,23,84,2021-08-09
1,24,129,2021-08-09
1,25,197,2021-08-09
1,26,108,2021-08-09
1,27,116,2021-08-09
1,28,76,2021-08-09
1,29,80,2021-08-09
1,30,188,2021-08-09
1,31,140,2021-08-09
1,32,170,2021-08-09
1,33,120,2021-08-09
1,34,161,2021-08-09
1,35,167,2021-08-09
1,36,133,2021-08-09
1,37,96,2021-08-09
1,38,146,2021-08-09
1,39,179,2021-08-09
1,40,162,2021-08-09
1,41,160,2021-08-09
1,42,144,2021-08-09
1,43,142,2021-08-09
1,44,142,2021-08-09
1,45,94,2021-08-09
1,46,193,2021-08-09
1,47,149,2021-08-09
1,48,159,2021-08-09
1,49,135,2021-08-09
1,50,159,2021-08-09
1,51,181,2021-08-09
1,52,148,2021-08-09
1,53,194,2021-08-09
1,54,77,2021-08-09
1,55,119,2021-08-09
1,56,98,2021-08-09
1,57,112,2021-08-09
1,58,131,2021-08-09
1,59,79,2021-08-09
1,60,106,2021-08-09
1,61,143,2021-08-09
1,62,115,2021-08-09
1,63,139,2021-08-09
1,64,133,2021-08-09
1,65,132,2021-08-09
1,66,179,2021-08-09
1,67,189,2021-08-09
1,68,186,2021-08-09
1,69,86,2021-08-09
1,70,101,2021-08-09
1,71,139,2021-08-09
1,72,77,2021-08-09
1,73,91,2021-08-09
1,74,187,2021-08-09
1,75,162,2021-08-09
1,76,93,2021-08-09
1,77,190,2021-08-09
1,78,173,2021-08-09
1,79,172,2021-08-09
1,80,96,2021-08-09
1,81,148,2021-08-09
1,82,166,2021-08-09
1,83,122,2021-08-09
1,84,143,2021-08-09
1,85,198,2021-08-09
1,86,98,2021-08-09
1,87,96,2021-08-09
1,88,115,2021-08-09
1,89,102,2021-08-09
1,90,200,2021-08-09
1,91,87,2021-08-09
1,92,116,2021-08-09
1,93,148,2021-08-09
1,94,186,2021-08-09
1,95,87,2021-08-09
1,96,142,2021-08-09
1,97,85,2021-08-09
1,98,108,2021-08-09
1,99,177,2021-08-09
1,100,125,2021-08-09
1,101,99,2021-08-09
1,102,86,2021-08-09
1,103,150,2021-08-09
1,104,150,2021-08-09
1,105,105,2021-08-09
1,106,144,2021-08-09
1,107,147,2021-08-09
1,108,195,2021-08-09
1,109,182,2021-08-09
1,110,99,2021-08-09
1,111,158,2021-08-09
1,112,136,2021-08-09
1,113,163,2021-08-09
1,114,93,2021-08-09
1,115,109,2021-08-09
1,116,155,2021-08-09
1,117,198,2021-08-09
1,118,168,2021-08-09
2,1,175,2021-08-09
2,2,163,2021-08-09
2,3,110,2021-08-09
2,4,95,2021-08-09
2,5,79,2021-08-09
2,6,172,2021-08-09
2,7,162,2021-08-09
2,8,113,2021-08-09
2,9,90,2021-08-09
2,10,144,2021-08-09
2,11,89,2021-08-09
2,12,182,2021-08-09
2,13,160,2021-08-09
2,14,79,2021-08-09
2,15,176,2021-08-09
2,16,118,2021-08-09
2,17,120,2021-08-09
2,18,112,2021-08-09
2,19,102,2021-08-09
2,20,119,2021-08-09
2,21,119,2021-08-09
2,22,170,2021-08-09
2,23,91,2021-08-09
2,24,149,2021-08-09
2,25,189,2021-08-09
2,26,160,2021-08-09
2,27,191,2021-08-09
2,28,155,2021-08-09
2,29,76,2021-08-09
2,30,146,2021-08-09
2,31,195,2021-08-09
2,32,132,2021-08-09
2,33,85,2021-08-09
2,34,97,2021-08-09
2,35,113,2021-08-09
2,36,180,2021-08-09
2,37,114,2021-08-09
2,38,107,2021-08-09
2,39,167,2021-08-09
2,40,191,2021-08-09
2,41,154,2021-08-09
2,42,134,2021-08-09
2,43,157,2021-08-09
2,44,131,2021-08-09
2,45,80,2021-08-09
2,46,124,2021-08-09
2,47,174,2021-08-09
2,48,103,2021-08-09
2,49,92,2021-08-09
2,50,149,2021-08-09
2,51,129,2021-08-09
2,52,87,2021-08-09
2,53,199,2021-08-09
2,54,138,2021-08-09
2,55,102,2021-08-09
2,56,104,2021-08-09
2,57,87,2021-08-09
2,58,187,2021-08-09
2,59,85,2021-08-09
2,60,99,2021-08-09
2,61,138,2021-08-09
2,62,172,2021-08-09
2,63,145,2021-08-09
2,64,129,2021-08-09
2,65,180,2021-08-09
2,66,87,2021-08-09
2,67,176,2021-08-09
2,68,169,2021-08-09
2,69,168,2021-08-09
2,70,84,2021-08-09
2,71,106,2021-08-09
2,72,194,2021-08-09
2,73,188,2021-08-09
2,74,181,2021-08-09
2,75,151,2021-08-09
2,76,80,2021-08-09
2,77,132,2021-08-09
2,78,126,2021-08-09
2,79,159,2021-08-09
2,80,143,2021-08-09
2,81,130,2021-08-09
2,82,111,2021-08-09
2,83,111,2021-08-09
2,84,157,2021-08-09
2,85,180,2021-08-09
2,86,182,2021-08-09
2,87,141,2021-08-09
2,88,190,2021-08-09
2,89,87,2021-08-09
2,90,92,2021-08-09
2,91,107,2021-08-09
2,92,162,2021-08-09
2,93,138,2021-08-09
2,94,123,2021-08-09
2,95,87,2021-08-09
2,96,190,2021-08-09
3,1,147,2021-08-09
3,2,162,2021-08-09
3,3,174,2021-08-09
3,4,82,2021-08-09
3,5,187,2021-08-09
3,6,81,2021-08-09
3,7,137,2021-08-09
3,8,104,2021-08-09
3,9,114,2021-08-09
3,10,161,2021-08-09
3,11,146,2021-08-09
3,12,122,2021-08-09
3,13,194,2021-08-09
3,14,95,2021-08-09
3,15,156,2021-08-09
3,16,136,2021-08-09
3,17,180,2021-08-09
3,18,111,2021-08-09
3,19,147,2021-08-09
3,20,167,2021-08-09
3,21,186,2021-08-09
3,22,151,2021-08-09
3,23,130,2021-08-09
3,24,131,2021-08-09
3,25,98,2021-08-09
3,26,86,2021-08-09
3,27,174,2021-08-09
3,28,119,2021-08-09
3,29,153,2021-08-09
3,30,156,2021-08-09
3,31,106,2021-08-09
3,32,117,2021-08-09
3,33,168,2021-08-09
3,34,131,2021-08-09
3,35,84,2021-08-09
3,36,113,2021-08-09
3,37,105,2021-08-09
3,38,185,2021-08-09
3,39,191,2021-08-09
3,40,171,2021-08-09
3,41,179,2021-08-09
3,42,121,2021-08-09
3,43,88,2021-08-09
3,44,100,2021-08-09
3,45,140,2021-08-09
3,46,119,2021-08-09
3,47,104,2021-08-09
3,48,86,2021-08-09
3,49,132,2021-08-09
3,50,148,2021-08-09
3,51,194,2021-08-09
3,52,114,2021-08-09
3,53,175,2021-08-09
3,54,115,2021-08-09
3,55,81,2021-08-09
3,56,114,2021-08-09
3,57,105,2021-08-09
3,58,98,2021-08-09
3,59,108,2021-08-09
3,60,102,2021-08-09
3,61,114,2021-08-09
3,62,120,2021-08-09
3,63,110,2021-08-09
3,64,175,2021-08-09
3,65,187,2021-08-09
3,66,188,2021-08-09
3,67,164,2021-08-09
3,68,175,2021-08-09
3,69,199,2021-08-09
3,70,197,2021-08-09
3,71,117,2021-08-09
3,72,196,2021-08-09
3,73,134,2021-08-09
3,74,170,2021-08-09
3,75,158,2021-08-09
3,76,82,2021-08-09
3,77,171,2021-08-09
3,78,131,2021-08-09
3,79,199,2021-08-09
3,80,164,2021-08-09
3,81,168,2021-08-09
3,82,163,2021-08-09
3,83,171,2021-08-09
3,84,117,2021-08-09
3,85,138,2021-08-09
3,86,132,2021-08-09
3,87,109,2021-08-09
3,88,114,2021-08-09
3,89,180,2021-08-09
3,90,139,2021-08-09
3,91,98,2021-08-09
3,92,97,2021-08-09
3,93,169,2021-08-09
3,94,196,2021-08-09
3,95,95,2021-08-09
3,96,87,2021-08-09
3,97,149,2021-08-09
3,98,194,2021-08-09
3,99,133,2021-08-09
3,100,134,2021-08-09
3,101,193,2021-08-09
3,102,100,2021-08-09
3,103,158,2021-08-09
4,1,90,2021-08-09
4,2,183,2021-08-09
4,3,191,2021-08-09
4,4,170,2021-08-09
4,5,197,2021-08-09
4,6,177,2021-08-09
4,7,105,2021-08-09
4,8,86,2021-08-09
4,9,94,2021-08-09
4,10,120,2021-08-09
4,11,82,2021-08-09
4,12,103,2021-08-09
4,13,137,2021-08-09
4,14,135,2021-08-09
4,15,150,2021-08-09
4,16,84,2021-08-09
4,17,126,2021-08-09
4,18,130,2021-08-09
4,19,173,2021-08-09
4,20,107,2021-08-09
4,21,113,2021-08-09
4,22,162,2021-08-09
4,23,185,2021-08-09
4,24,139,2021-08-09
4,25,97,2021-08-09
4,26,109,2021-08-09
4,27,180,2021-08-09
4,28,127,2021-08-09
4,29,183,2021-08-09
4,30,93,2021-08-09
4,31,77,2021-08-09
4,32,137,2021-08-09
4,33,107,2021-08-09
4,34,139,2021-08-09
4,35,93,2021-08-09
4,36,80,2021-08-09
4,37,169,2021-08-09
4,38,181,2021-08-09
4,39,106,2021-08-09
4,40,157,2021-08-09
4,41,174,2021-08-09
4,42,78,2021-08-09
4,43,98,2021-08-09
4,44,133,2021-08-09
4,45,157,2021-08-09
4,46,134,2021-08-09
4,47,137,2021-08-09
4,48,179,2021-08-09
4,49,119,2021-08-09
4,50,152,2021-08-09
4,51,182,2021-08-09
4,52,101,2021-08-09
4,53,153,2021-08-09
4,54,130,2021-08-09
4,55,100,2021-08-09
4,56,168,2021-08-09
4,57,119,2021-08-09
4,58,96,2021-08-09
4,59,194,2021-08-09
4,60,172,2021-08-09
4,61,155,2021-08-09
4,62,101,2021-08-09
4,63,145,2021-08-09
4,64,104,2021-08-09
4,65,90,2021-08-09
4,66,170,2021-08-09
4,67,77,2021-08-09
4,68,95,2021-08-09
4,69,150,2021-08-09
4,70,195,2021-08-09
4,71,96,2021-08-09
4,72,120,2021-08-09
4,73,113,2021-08-09
4,74,80,2021-08-09
4,75,189,2021-08-09
4,76,85,2021-08-09
4,77,190,2021-08-09
4,78,186,2021-08-09
4,79,153,2021-08-09
4,80,190,2021-08-09
4,81,165,2021-08-09
4,82,97,2021-08-09
4,83,166,2021-08-09
5,1,148,2021-08-09
5,2,176,2021-08-09
5,3,128,2021-08-09
5,4,178,2021-08-09
5,5,153,2021-08-09
5,6,169,2021-08-09
5,7,80,2021-08-09
5,8,76,2021-08-09
5,9,158,2021-08-09
5,10,107,2021-08-09
5,11,91,2021-08-09
5,12,129,2021-08-09
5,13,113,2021-08-09
5,14,76,2021-08-09
5,15,196,2021-08-09
5,16,142,2021-08-09
5,17,163,2021-08-09
5,18,155,2021-08-09
5,19,75,2021-08-09
5,20,127,2021-08-09
5,21,153,2021-08-09
5,22,196,2021-08-09
5,23,82,2021-08-09
5,24,159,2021-08-09
5,25,81,2021-08-09
5,26,166,2021-08-09
5,27,178,2021-08-09
5,28,103,2021-08-09
5,29,95,2021-08-09
5,30,149,2021-08-09
5,31,107,2021-08-09
5,32,84,2021-08-09
5,33,194,2021-08-09
5,34,162,2021-08-09
5,35,150,2021-08-09
5,36,199,2021-08-09
5,37,121,2021-08-09
5,38,191,2021-08-09
5,39,182,2021-08-09
5,40,186,2021-08-09
5,41,196,2021-08-09
5,42,174,2021-08-09
5,43,198,2021-08-09
5,44,186,2021-08-09
5,45,187,2021-08-09
5,46,190,2021-08-09
5,47,110,2021-08-09
5,48,169,2021-08-09
5,49,115,2021-08-09
5,50,195,2021-08-09
5,51,176,2021-08-09
5,52,100,2021-08-09
5,53,88,2021-08-09
5,54,144,2021-08-09
5,55,101,2021-08-09
5,56,93,2021-08-09
5,57,102,2021-08-09
5,58,149,2021-08-09
5,59,88,2021-08-09
5,60,186,2021-08-09
5,61,167,2021-08-09
5,62,125,2021-08-09
5,63,119,2021-08-09
5,64,84,2021-08-09
5,65,109,2021-08-09
5,66,198,2021-08-09
5,67,89,2021-08-09
5,68,109,2021-08-09
5,69,149,2021-08-09
5,70,110,2021-08-09
5,71,200,2021-08-09
5,72,157,2021-08-09
5,73,183,2021-08-09
5,74,189,2021-08-09
5,75,171,2021-08-09
5,76,141,2021-08-09
5,77,156,2021-08-09
5,78,196,2021-08-09
5,79,80,2021-08-09
5,80,114,2021-08-09
5,81,105,2021-08-09
5,82,76,2021-08-09
5,83,195,2021-08-09
5,84,176,2021-08-09
5,85,183,2021-08-09
5,86,142,2021-08-09
1,1,171,2021-08-11
1,2,109,2021-08-11
1,3,110,2021-08-11
1,4,85,2021-08-11
1,5,75,2021-08-11
1,6,161,2021-08-11
1,7,188,2021-08-11
1,8,175,2021-08-11
